package_id,resource_id,status,format,last_checked,url,url_type
df79c48c-f064-4074-a01d-17aaa9d6dc4e,30af2b5d-76d1-45cc-b320-fde68e26cf06,pending,GeoJSON,,http://odlaa.aakmef.opendata.arcgis.com/datasets/910ca6bef36944d3bbc708ff0b89cd4e_0.geojson,
da86913c-98f3-4c10-923c-9279d7d21327,49855dff-e98a-46ef-b8f4-8aad0a34f45b-html,pending,HTML,,http://ballerup.mapcentia.com/apps/widgets/gc2map/ballerup/snit_opendata/#osm/12/12.3703/55.7274/snit_opendata._05_01_belysningskabler,
c51cb797-2f8b-4864-8348-bc64b4447f17,7a9777f7-620c-4f9b-9459-c90f9a55c601-html,pending,HTML,,http://ballerup.mapcentia.com/apps/widgets/gc2map/ballerup/snit_opendata/#osm/12/12.3703/55.7274/snit_opendata.musik_teater_biograf,
7849d2ce-9866-4599-af57-1a38d2c93a17,7d5afd36-239a-4287-b3c5-0fb526f93e63,pending,CSV,,http://www.odaa.dk/api/3/action/datastore_search?resource_id=7d5afd36-239a-4287-b3c5-0fb526f93e63,
4b206725-2fa0-41ff-968a-09ab87150e03,7d1708c9-b3a4-464b-84f7-d506b5b6ef96,pending,CSV,,http://wfs-kbhkort.kk.dk/k101/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=k101:karre_oversigtskort&outputFormat=csv&SRSNAME=EPSG:4326,
dd3393bb-fe54-4c1d-a8e8-c009ed77c5cb,4403653d-5d90-458e-bd0b-2c14df21780f,pending,ODS,,http://data.kk.dk/dataset/dd3393bb-fe54-4c1d-a8e8-c009ed77c5cb/resource/4403653d-5d90-458e-bd0b-2c14df21780f/download/bynatur-2013-data.ods,
c0923164-0ee9-4412-aec5-f9a8ea6daeef,0fd0ec4b-ef1d-4981-a5ee-aa8f88a54c90,pending,SHP,,http://wfs-kbhkort.kk.dk/k101/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=k101:servicemarkering&outputFormat=SHAPE-ZIP&SRSNAME=EPSG:4326,
9b9fe340-1973-4170-b09c-9794099a6d31,04bd0bba-c537-4d5d-abbb-65222e31bb91-wfs,pending,WFS,,http://ballerup.mapcentia.com/ows/ballerup/snit_opendata?SERVICE=WFS&VERSION=2.0&REQUEST=GetCapabilities,
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,5e4f2a24-4248-4e97-8af7-152cf553e0a5,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/5e4f2a24-4248-4e97-8af7-152cf553e0a5/download/2q.skp,upload
d40760eb-6bd0-4b27-bd01-cfa096f08c3e,5e70a980-db85-4fd6-bcee-3c82acdee1a5,pending,SHP,,http://data.vejle.dk/dataset/d40760eb-6bd0-4b27-bd01-cfa096f08c3e/resource/5e70a980-db85-4fd6-bcee-3c82acdee1a5/download/cykelbarometervejle.zip,
a5b0aa6b-66e3-41a7-8c7d-8d017099b031,75fc9496-945b-4714-96e9-728379060c5c,pending,GeoJSON,,http://wfs-kbhkort.kk.dk/k101/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=k101:grundejerforening&outputFormat=json&SRSNAME=EPSG:4326,
d295f260-03e8-4eb3-b88b-1eb89b841dc7,a77d7468-20ce-450c-89b9-994c90e59aa7,pending,HTML,,http://www.aarhus.dk/da/borger/bolig-og-byggeri/Lokalplanlaegning.aspx,
24c17291-37d3-4435-8386-7d3b54a8209b,40c70fe6-c2c8-4067-b946-94b15a7b3269,valid,CSV,2017-07-13 10:34:55.979279,http://test.opendata.dk/dataset/24c17291-37d3-4435-8386-7d3b54a8209b/resource/40c70fe6-c2c8-4067-b946-94b15a7b3269/download/kajakruter.csv,upload
224491a4-c13e-4b02-b4d2-966e3605f275,f10476f7-1c15-40e0-b6da-19082ba9d457,pending,ZIP,,http://odlaa.aakmef.opendata.arcgis.com/datasets/c63e68af43d248a4a1baaa59600c9018_7.zip,
ec0a73ad-0d04-454b-8b4f-ffc42c12a98b,28d854b9-5411-414b-b211-2cca5241ce01,pending,"",,http://www.odlaa.dk/dataset/ec0a73ad-0d04-454b-8b4f-ffc42c12a98b/resource/28d854b9-5411-414b-b211-2cca5241ce01/download/Health-Profile-2007.sav,
8b3e893a-9a5d-4c1e-86b2-250a09dd4054,6cd5ed24-fb73-4a54-9dfa-b45ecfd7a51e,pending,XML,,http://www.odaa.dk/dataset/8b3e893a-9a5d-4c1e-86b2-250a09dd4054/resource/6cd5ed24-fb73-4a54-9dfa-b45ecfd7a51e/download/bbr-bygninger.zip,
f2fef2de-af66-44d7-90b5-82caf7007bb4,04b30509-9f25-4b54-92f7-d25914a27031-xyz,pending,XYZ,,http://ballerup.mapcentia.com/mapcache/ballerup/gmaps/snit_opendata._04_00_vaengeruten@g,
c3e1e411-d745-4eaf-8a56-4ab589ef62ce,ccef38d9-e123-4b83-9df5-49a2bdb6ad47,pending,GeoJSON,,http://test.opendata.dk/dataset/c3e1e411-d745-4eaf-8a56-4ab589ef62ce/resource/ccef38d9-e123-4b83-9df5-49a2bdb6ad47/download/privateskoler.geojson,upload
6472a99f-2f05-473f-b4eb-339984697d9f,3ebe56df-65d5-42ef-9318-960cee892bd2,pending,"",,http://www.odlaa.dk/dataset/6472a99f-2f05-473f-b4eb-339984697d9f/resource/3ebe56df-65d5-42ef-9318-960cee892bd2/download/Sundhedsprofil-2013.sav,
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,7d18dffc-d010-4bae-a293-e6c7a9e15e93,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/7d18dffc-d010-4bae-a293-e6c7a9e15e93/download/1km6132590.skp,upload
c0923164-0ee9-4412-aec5-f9a8ea6daeef,c76e2864-e9d8-4fed-b8d5-d33b8c5fac9b,pending,CSV,,http://wfs-kbhkort.kk.dk/k101/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=k101:servicemarkering&outputFormat=csv&SRSNAME=EPSG:4326,
b6e363c5-80b8-4fc7-8f56-282f64b37a77,cecf2ce6-26f2-454c-a0c6-31867f16c11d,pending,XLS,,http://data.kk.dk/dataset/b6e363c5-80b8-4fc7-8f56-282f64b37a77/resource/cecf2ce6-26f2-454c-a0c6-31867f16c11d/download/hkrydstaellingerkrydstaellinger-excelfileroster-voldgadesolvgade.xls,
6e279c5e-cc4d-4a97-ac79-299c760d631d,8497b80d-eaa7-4119-8340-cab65f7240a0,pending,XLSX,,http://data.kk.dk/dataset/6e279c5e-cc4d-4a97-ac79-299c760d631d/resource/8497b80d-eaa7-4119-8340-cab65f7240a0/download/weee-affald-dk.xlsx,
0031a892-3cef-4412-8b08-325c4428d599,7cfdcb5b-9a6b-4824-8d1d-d4f66e1d2a17,pending,JSON,,http://kortservice.vejle.dk/gis/rest/services/OPENDATA/Vejle/MapServer/6/query?where=OBJECTID%3C%3E0&text=&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&f=pjson,
636c5f13-4525-4ef1-9dd8-237221c5ad46,6a977569-d338-456e-8d98-5ae5cbd8a35a,pending,JSON,,http://kortservice.vejle.dk/gis/rest/services/OPENDATA/Vejle/MapServer/5/query?where=OBJECTID%3C%3E0&text=&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&f=pjson,
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,f0df7e05-6742-44ff-8433-d64547f4fece,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/f0df7e05-6742-44ff-8433-d64547f4fece/download/1km6130585.skp,upload
7a4e11eb-c742-4e82-964a-eea1905d2845,854e4cb4-d395-4a33-b2eb-a0063be826f8,pending,JPEG,,http://data.kk.dk/dataset/7a4e11eb-c742-4e82-964a-eea1905d2845/resource/854e4cb4-d395-4a33-b2eb-a0063be826f8/download/b-330.jpg,
50c89d36-7177-47e6-8c3b-3e9148f10d65,eeeef1e4-5cf0-48f0-a54b-f43435d2acbc-wfs,pending,WFS,,http://ballerup.mapcentia.com/ows/ballerup/snit_opendata?SERVICE=WFS&VERSION=2.0&REQUEST=GetCapabilities,
4299ff2f-b44a-41c2-a863-0e86fc9a89cb,6b46dc3b-df5f-4263-b9e3-f7da5b257642,pending,GeoJSON,,http://wfs-kbhkort.kk.dk/k101/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=k101:gaardhaver&outputFormat=json&SRSNAME=EPSG:4326,
07902a2e-aa5d-4822-9b46-98b6259426c4,6aacfd0a-05e0-41ba-8c94-ead36212dfb3,pending,SHP,,http://test.opendata.dk/dataset/07902a2e-aa5d-4822-9b46-98b6259426c4/resource/6aacfd0a-05e0-41ba-8c94-ead36212dfb3/download/vandreruter.zip,upload
57f94a6b-7686-4c70-8c7b-b65eeb0322c7,758d5218-62f1-47bb-95b1-a334a53c560b,pending,ODS,,http://data.kk.dk/dataset/57f94a6b-7686-4c70-8c7b-b65eeb0322c7/resource/758d5218-62f1-47bb-95b1-a334a53c560b/download/plast2013-manedsopg.ods,
517d4a02-5c5b-498d-90ab-a78785b2cc66,783104ad-ec32-4e57-bc32-dca306de1927,pending,KML,,http://www.odaa.dk/dataset/517d4a02-5c5b-498d-90ab-a78785b2cc66/resource/783104ad-ec32-4e57-bc32-dca306de1927/download/abne-vandlob-2014-2-6-14-0.kml,
ca1b668e-71d6-4890-b1d2-b222c89ea762,194e7fad-907c-4271-9a55-55fe8f296104,pending,GeoJSON,,http://www.odaa.dk/dataset/ca1b668e-71d6-4890-b1d2-b222c89ea762/resource/194e7fad-907c-4271-9a55-55fe8f296104/download/FitnessidetfriWGS84.json,
7849d2ce-9866-4599-af57-1a38d2c93a17,787d0f74-42f9-407e-b52f-7d55e31ee762,pending,CSV,,http://www.odaa.dk/api/3/action/datastore_search?resource_id=787d0f74-42f9-407e-b52f-7d55e31ee762,
c51cb797-2f8b-4864-8348-bc64b4447f17,7a9777f7-620c-4f9b-9459-c90f9a55c601_wmts,pending,WMTS,,http://ballerup.mapcentia.com/mapcache/ballerup/wmts/1.0.0/WMTSCapabilities.xml,
27b970d7-7a97-4af6-97a6-8db6e9a6a64d,cfadd05b-c724-440a-be08-d08a77d25ef8,pending,XLS,,http://www.odaa.dk/dataset/27b970d7-7a97-4af6-97a6-8db6e9a6a64d/resource/cfadd05b-c724-440a-be08-d08a77d25ef8/download/affaldsspande-2014.xls,
b2b857eb-df40-42c3-88c9-d7e9b2e415b1,5d748a70-6bd8-4cec-9dd2-fcece5f6cff6,pending,XLS,,http://data.vejle.dk/dataset/b2b857eb-df40-42c3-88c9-d7e9b2e415b1/resource/5d748a70-6bd8-4cec-9dd2-fcece5f6cff6/download/Befolkningsstatistikken-3AB-Byomrader-Kon-Alder-juni.xls,
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,e7f5e904-be65-4f9e-9e18-be2cd67e03ed,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/e7f5e904-be65-4f9e-9e18-be2cd67e03ed/download/1km6134578.skp,upload
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,392aa5d2-1db2-42e5-95ad-05dcd8535864,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/392aa5d2-1db2-42e5-95ad-05dcd8535864/download/1km6136590.skp,upload
16c30a29-6069-47a1-86ce-558df5bdf84d,a485eccb-3acc-4b6f-8867-2e03de33d893,pending,XLSX,,http://test.opendata.dk/dataset/16c30a29-6069-47a1-86ce-558df5bdf84d/resource/a485eccb-3acc-4b6f-8867-2e03de33d893/download/holstebro-energiregnskab-2013.xlsx,upload
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,f95c944c-32e1-4b7b-83f6-ff64fd066c00,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/f95c944c-32e1-4b7b-83f6-ff64fd066c00/download/1km6129584.skp,upload
6e9a6061-ce30-40e6-89e4-989592f4786e,af4ee40c-bc53-48d4-88a1-61893d49973b,pending,SHP,,http://wfs-kbhkort.kk.dk/k101/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=k101:blaa_rute_steder&outputFormat=SHAPE-ZIP&SRSNAME=EPSG:4326,
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,7ed3c940-2330-4d77-8ad5-2bf3348083aa,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/7ed3c940-2330-4d77-8ad5-2bf3348083aa/download/1km6135582.skp,upload
3c4898a8-8e0d-44d6-9e17-2b48f4a67882,23e28e68-cfb6-4189-921d-c07fce4ab312,pending,GeoJSON,,http://test.opendata.dk/dataset/3c4898a8-8e0d-44d6-9e17-2b48f4a67882/resource/23e28e68-cfb6-4189-921d-c07fce4ab312/download/boligtyper.json,upload
20ca2544-0e06-4625-812c-72389010c8cc,abfc4de2-f8c9-4b1a-ace3-21ca3b4a2a37,pending,XLS,,http://www.odaa.dk/dataset/20ca2544-0e06-4625-812c-72389010c8cc/resource/abfc4de2-f8c9-4b1a-ace3-21ca3b4a2a37/download/mandatfordeling-amtsradsvalg-1970-1997.xls,
fe0e347b-9eb9-4339-a7d8-323ddd72560b,5b83600d-4232-46a3-9bee-3c410360ed4e,pending,ODS,,http://www.odaa.dk/dataset/fe0e347b-9eb9-4339-a7d8-323ddd72560b/resource/5b83600d-4232-46a3-9bee-3c410360ed4e/download/CVR-gjellerup.ods,
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,4b7c35ba-23a2-4c1c-8baa-d2f8437c4bc5,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/4b7c35ba-23a2-4c1c-8baa-d2f8437c4bc5/download/1km6140577.skp,upload
4d63e9b0-7d73-4312-9003-9dab1f63639b,8ba6073f-34e4-4b0e-a7ae-4d86172942c2,pending,ZIP,,http://www.odlaa.dk/dataset/4d63e9b0-7d73-4312-9003-9dab1f63639b/resource/8ba6073f-34e4-4b0e-a7ae-4d86172942c2/download/Grundkort-shp-filer.zip,
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,17184b7a-f3f6-4e35-975c-62e243e40134,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/17184b7a-f3f6-4e35-975c-62e243e40134/download/1km6130587.skp,upload
f10baa82-d5c5-447a-b47c-74005fd4e61e,bbe9cac2-8f1c-4b84-a300-c88b69a9c157,pending,GeoJSON,,"https://mida.cartodb.com/api/v2/sql?format=GeoJSON&q=SELECT cartodb_id, adgangsadresse_dawa_start,forventet_deltagerantal_max,forventet_deltagerantal_samlet,plotaroute_url,startpunkt, name,name_id, subject_routename as subject, workflow_title AS status, TO_CHAR(arrangementets_starttidspunkt, 'YYYY-MM-DD\""T\""HH:MI:SS') as startdato, TO_CHAR(arrangementets_sluttidspunkt, 'YYYY-MM-DD\""T\""HH:MI:SS') as slutdato, ref, agent_name,category_title, the_geom FROM arrangementsruter WHERE hide IN ('Unchecked') AND workflow_title IN ('Ansøgning godkendt','Ansøgning indsendt','Ansøgning under behandling','Ansøgning forhåndsgodkendt') AND workflow_title IS NOT NULL AND arrangementets_sluttidspunkt > now()",
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,3c9c6b52-0a6b-416c-88d8-e570f3907719,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/3c9c6b52-0a6b-416c-88d8-e570f3907719/download/5c.skp,upload
ac211306-c5df-4283-863e-b12ed89e4e7c,d26e1795-4e52-4358-83b5-7cc1738610d2,pending,GeoJSON,,http://test.opendata.dk/dataset/ac211306-c5df-4283-863e-b12ed89e4e7c/resource/d26e1795-4e52-4358-83b5-7cc1738610d2/download/basketbaner.json,upload
bdd6a743-9cd3-47c3-be4d-b6a26c300db4,e91b77fb-7d5c-4305-b608-fed1b49059ad,pending,XLSX,,http://test.opendata.dk/dataset/bdd6a743-9cd3-47c3-be4d-b6a26c300db4/resource/e91b77fb-7d5c-4305-b608-fed1b49059ad/download/befolkningsprognosen-2016excel.xlsx,upload
b6e363c5-80b8-4fc7-8f56-282f64b37a77,27f9da6c-86f9-4a23-9d1a-10c19f1db901,pending,XLSX,,http://data.kk.dk/dataset/b6e363c5-80b8-4fc7-8f56-282f64b37a77/resource/27f9da6c-86f9-4a23-9d1a-10c19f1db901/download/hkrydstaellingerkrydstaellinger-excelfilerkrydstaellingalholmvej-valbylanggade.xlsx,
64833832-215a-4229-8110-59eef79adfe1,adbe86cb-82d7-4cd3-9376-0eec2e3be6b3,pending,"",,https://gisservices.brondby.dk/arcgis/services/ekst_mapservice/Grundvand_ekst/MapServer/WMSServer,
44ecd686-5cb5-40f2-8e3f-b5e3607a55ef,f15b3e7e-396b-4f77-85a3-f70266f98736,pending,XML,,http://test.opendata.dk/dataset/44ecd686-5cb5-40f2-8e3f-b5e3607a55ef/resource/f15b3e7e-396b-4f77-85a3-f70266f98736/download/guidedenmarkcphdaxml.xml,upload
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,a96a1333-5315-4099-b73d-4cd37940d832,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/a96a1333-5315-4099-b73d-4cd37940d832/download/3i.skp,upload
f4c4bebb-f7a3-4c7b-939d-e550841660db,f188278a-0a77-453d-af68-300bd458653b,pending,PDF,,http://data.kk.dk/dataset/f4c4bebb-f7a3-4c7b-939d-e550841660db/resource/f188278a-0a77-453d-af68-300bd458653b/download/vilkar-kulturhuse.pdf,
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,b51d3a8f-37e3-48e4-8792-2fc14d0e2713,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/b51d3a8f-37e3-48e4-8792-2fc14d0e2713/download/9p.skp,upload
71478136-8f45-41a2-ab09-4ea8e6b613ad,7e9f6b7a-dd8a-471f-b85d-cdcf1000acff,pending,JSON,,http://www.odaa.dk/dataset/71478136-8f45-41a2-ab09-4ea8e6b613ad/resource/7e9f6b7a-dd8a-471f-b85d-cdcf1000acff/download/BetalingspOmraaderVeje.json,
90fb7bea-1001-4e22-9058-1fe6d1e6c5f7,2e29897c-7bcf-4bcb-85e9-a6b75ae3744d,pending,ZIP,,http://odlaa.aakmef.opendata.arcgis.com/datasets/36d9db36a1584590a5893f907a60b5fc_0.zip,
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,bce34f57-0a63-4494-88a9-533f1b24ad4c,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/bce34f57-0a63-4494-88a9-533f1b24ad4c/download/5e.skp,upload
3155fb87-131d-4377-8f87-c66d04c2a557,a75efe2a-be06-4a15-a262-b7174e08f2e9,pending,XLSX,,http://data.kk.dk/dataset/3155fb87-131d-4377-8f87-c66d04c2a557/resource/a75efe2a-be06-4a15-a262-b7174e08f2e9/download/overholdelse-af-ventetider-og-gennemsnitlige-ventetider-pa-genoptraening-efter-serviceloven.xlsx,
9630873c-9bb7-404e-ab87-f9e28ff832b4,be505c54-cdec-43be-9774-ebee3b5fd5f2,pending,JSON,,http://data.vejle.dk/dataset/9630873c-9bb7-404e-ab87-f9e28ff832b4/resource/be505c54-cdec-43be-9774-ebee3b5fd5f2/download/20160615-mest-reserverede-titler.json,
69b1d537-7363-4ce4-ab50-fbcf9f89a7c0,f2ad3f5a-6ff4-49ba-a27c-c885c3ff7faa,pending,SHP,,http://wfs-kbhkort.kk.dk/k101/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=k101:vejstatus&outputFormat=SHAPE-ZIP&SRSNAME=EPSG:4326,
8b08e6ae-2a0c-4770-9b3b-b6f25e3256f2,c736bbee-a909-4d9b-9d82-0ed0d6696317,pending,GeoJSON,,http://test.opendata.dk/dataset/8b08e6ae-2a0c-4770-9b3b-b6f25e3256f2/resource/c736bbee-a909-4d9b-9d82-0ed0d6696317/download/nationalevandreruter.geojson,upload
7a4e11eb-c742-4e82-964a-eea1905d2845,6583309f-dbb8-4d56-988a-ac312a8d5fdb,pending,JPEG,,http://data.kk.dk/dataset/7a4e11eb-c742-4e82-964a-eea1905d2845/resource/6583309f-dbb8-4d56-988a-ac312a8d5fdb/download/b-383.jpg,
fe38a7e5-e6e4-4805-8bfc-7428b7051a8a,136f9e0d-a077-4098-9f2e-ea71fff837d3,pending,PDF,,http://data.vejle.dk/dataset/fe38a7e5-e6e4-4805-8bfc-7428b7051a8a/resource/136f9e0d-a077-4098-9f2e-ea71fff837d3/download/Om-taellinger-i-bymidten.pdf,
a735e255-4ca8-4c8a-a282-28368b95d54e,db2879e5-c7b8-4f84-ba96-7b30e7ad6bb8_wmts,pending,WMTS,,http://ballerup.mapcentia.com/mapcache/ballerup/wmts/1.0.0/WMTSCapabilities.xml,
9b965bbd-9324-432b-8c0b-c0e892a7277d,bcc4e4bf-5ff3-4f65-bfdf-58cbc14dd224-wfs,pending,WFS,,http://ballerup.mapcentia.com/ows/ballerup/snit_opendata?SERVICE=WFS&VERSION=2.0&REQUEST=GetCapabilities,
a54fc86a-80ce-4d25-b06e-54a019a02704,56035827-076b-4185-8453-70b4e9f973f1,pending,DWG,,http://data.vejle.dk/dataset/a54fc86a-80ce-4d25-b06e-54a019a02704/resource/56035827-076b-4185-8453-70b4e9f973f1/download/Givecentrum.dwg,
eff7d25f-452b-4700-adf0-aa4299131c45,3776eb1d-d692-48fe-89be-db4d62d2d903,pending,GeoJSON,,http://ballerup.mapcentia.com/api/v1/sql/ballerup?q=SELECT * FROM drift.mapgo_punkter WHERE underelement = 'Motionsudstyr'&lifetime=0&srs=4326&client_encoding=UTF8,
7df6830d-d2de-4f92-b126-58b3ce7848ca,36b4268b-4c43-48c7-a74f-678cf9f3af8d,pending,JSON,,http://www.odaa.dk/api/action/datastore_search?resource_id=36b4268b-4c43-48c7-a74f-678cf9f3af8d,
fa720972-a753-42cf-8658-7029ad9b0f62,7877e2ad-0cff-458b-ad1a-b956c37989a2,pending,XLSX,,http://www.odaa.dk/dataset/fa720972-a753-42cf-8658-7029ad9b0f62/resource/7877e2ad-0cff-458b-ad1a-b956c37989a2/download/analytics-aros-samlet-ny-demografi-alder-20140101-20141231.xlsx,
7de79578-9f5e-4645-ba10-b09a0b364d39,09a0c1ed-d643-4b5d-8571-289a2df43869,pending,GeoJSON,,http://test.opendata.dk/dataset/7de79578-9f5e-4645-ba10-b09a0b364d39/resource/09a0c1ed-d643-4b5d-8571-289a2df43869/download/teltpladsjan2017.geojson,upload
2c6e7a7f-c34f-4a46-812b-80888e858d21,d7c454a4-0c16-4193-b435-7677bfdec9a3,pending,GeoJSON,,http://wfs-kbhkort.kk.dk/k101/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=k101:skovbeskyttelselinje&outputFormat=json&SRSNAME=EPSG:4326,
830ac6e2-c05e-4098-9056-2d912dba3c22,516ed032-e2a3-420b-897e-a2532dcf992b,pending,CSV,,http://wfs-kbhkort.kk.dk/k101/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=k101:afstemningsomraade&outputFormat=csv&SRSNAME=EPSG:4326,
16c30a29-6069-47a1-86ce-558df5bdf84d,dc606fe8-e93d-4cc6-800a-c5741ed04e7b,pending,XLSX,,http://test.opendata.dk/dataset/16c30a29-6069-47a1-86ce-558df5bdf84d/resource/dc606fe8-e93d-4cc6-800a-c5741ed04e7b/download/struer-energiregnskab-2013.xlsx,upload
296f630c-4963-490f-b0bc-82a41e242c6a,a79fa41b-66d9-42fa-87ec-3ec090a74a0c,pending,CSV,,http://wfs.silkeborg.dk/geoserver/OPENDATA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=OPENDATA:CYKELRUTER&outputFormat=csv,
7e523923-b572-4515-a56d-6b53f67e16cf,02a9c512-c2c2-4dbe-bfd2-ec3dc776f461,pending,GeoJSON,,http://test.opendata.dk/dataset/7e523923-b572-4515-a56d-6b53f67e16cf/resource/02a9c512-c2c2-4dbe-bfd2-ec3dc776f461/download/institutioner.geojson,upload
f7f8d9fc-7d2f-4ed1-9952-b605d2acfdc2,73b82b7c-a440-485b-a6e7-1f9b97986998,pending,KML,,http://kortservice.vejle.dk/gis/rest/services/OPENDATA/Vejle/MapServer/21/query?where=OBJECTID%3C%3E0&text=&objectIds=&time=&geometry=&geometryType=esriGeometryEnvelope&inSR=&spatialRel=esriSpatialRelIntersects&relationParam=&outFields=*&returnGeometry=true&maxAllowableOffset=&geometryPrecision=&outSR=&returnIdsOnly=false&returnCountOnly=false&orderByFields=&groupByFieldsForStatistics=&outStatistics=&returnZ=false&returnM=false&gdbVersion=&returnDistinctValues=false&f=kmz,
ee18a7a6-57b5-4064-91f5-14307a6060a0,ad244ae6-a58e-4f67-881c-7cfa4500f19d-wms,pending,WMS,,http://ballerup.mapcentia.com/ows/ballerup/snit_opendata?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities,
ff1f33a1-29cd-411b-a0bf-4dee0fe630d6,a2851890-70f4-4ce0-835d-ea1617eaa979,pending,application/x-koan,,http://test.opendata.dk/dataset/ff1f33a1-29cd-411b-a0bf-4dee0fe630d6/resource/a2851890-70f4-4ce0-835d-ea1617eaa979/download/3k.skp,upload
a74b7217-f61b-4e96-82a5-795ad5dba410,5e97d068-1eed-414c-a3f9-c8011a90af0c,pending,GeoJSON,,http://wfs-kbhkort.kk.dk/k101/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=k101:soebeskyttelselinje&outputFormat=json&SRSNAME=EPSG:4326,
c9b757c0-2a15-4390-900d-ece796cd67f7,9dfcfd0b-2fa9-4d9f-8ec5-9e20f0a96e93,pending,SHP,,http://data.vejle.dk/dataset/c9b757c0-2a15-4390-900d-ece796cd67f7/resource/9dfcfd0b-2fa9-4d9f-8ec5-9e20f0a96e93/download/TotalOkonomiskSkade025mv100MT2012.zip,
108e153a-1029-40e2-b58a-349dbba69aa6,3c4e4cc7-d70b-4d4b-ae21-b5fcd137b83d,pending,CSV,,http://wfs-kbhkort.kk.dk/k101/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=k101:reklame&outputFormat=csv&SRSNAME=EPSG:4326,
3ffa383a-32f0-4b91-aaab-23d375aaf1c1,d9ce4a20-6a86-4407-832d-02c3bfb10ebb,pending,"",,https://gisservices.brondby.dk/arcgis/services/ekst_mapservice/Hoejdekurver/MapServer/WMSServer,
ced997c2-2315-4e3b-bed9-d265c0731edd,7788d56f-77a4-4fa1-9df7-f3b39cb20465-csv,pending,CSV,,http://ballerup.mapcentia.com/api/v1/sql/ballerup?q=SELECT * FROM snit_opendata.cds_5_zeroed_interp LIMIT 1000&srs=4326&format=csv,
